year,make,model,variant,body_type,transmission,fuel_type,odometer_reading,no_of_seats,vin,rego_no,rego_expiry,no_of_cylinders,engine_capacity,exterior_colour,interior_colour,key,spare_key,owners_manual,service_history,engine_turns_over,location,url,general_condition
2007,HONDA,Odyssey,Luxury,People Mover,Automatic,Petrol,198663,7,JHMRB18508C202431,DD80SG,Unregistered,4,2.4,Bronze,Tan,Yes,Yes,Yes,Partial,Yes,NSW,https://www.grays.com/lot/0001-10352771/motor-vehicles-motor-cycles/2007-honda-odyssey-luxury-automatic-7-seats-people-mover,"Front Seat worn Front seats worn
Large Scratch on Passenger mirror, doors, rear bar
Medium Dent on Passenger front door, quarter
Paint fading Roof and tailgate
Medium Scratch on Drivers front and rear door
Medium Dent on Drivers door
Large Dent on Tailgate and bonnet"
2012,PIAGGIO,X7,300 EVO Motorbike,,,,334729,1,ZAPM6220100004970,B2861,Unregistered,,,Black,,No,No,,,,ACT,https://www.grays.com/lot/0001-10352773/motor-vehicles-motor-cycles/2012-piaggio-x7-300-evo-motorbike,"Seats & Upholstery: Good
Controls & Dash: Fair
Paint: Fair"
2009,NISSAN,Elgrand,,People Mover,Automatic,Petrol,116483,8,6U900000E51300162,No plates,Unregistered,6,3.5,Silver,Grey,Yes,No,No,Yes,Yes,NSW,https://www.grays.com/lot/0001-10352787/motor-vehicles-motor-cycles/2009-nissan-elgrand-automatic-8-seats-people-mover,"Engine noise observed.
Front Seat worn Drivers seat
Paint fading Guard mirror
Large Scratch on Passenger sliding door, rear bar and front bar
Medium Dent on Tailgate
Damaged Drivers tail light
Door Mirror Broken Drivers mirror cracked and loose
Hail damage visible.
Transmission Requires attention Strongly recommend inspection by qualified third party"
2006,TOYOTA,Rav,4 Cruiser L ACA33R,Wagon,Automatic,Petrol,177550,5,JTMBD31V705063172,BBB76B,Unregistered,4,2.4,Silver,Black,Yes,Yes,Yes,Partial,Yes,NSW,https://www.grays.com/lot/0001-10352788/motor-vehicles-motor-cycles/2006-toyota-rav-4-cruiser-l-aca33r-automatic-wagon,"Large Scratch on Front bar, both mirrors, pseenger doors, quarter panel and rear bar
Large Dent on Passenger rear door
Medium Dent on Passenger quarter panel
Body/panel damage Front end and drivers guard
Steering requires attention.
Seat Torn driver side.
Panel secured with tape."
2016,SKODA,Octavia,RS 162TSI NE,Sedan,Automatic,Petrol,172650,5,TMBBE9NE5G0234602,YGF28Y,Unregistered,4,2,Grey,Black,Yes,Yes,Yes,No,Yes,NSW,https://www.grays.com/lot/0001-10352791/motor-vehicles-motor-cycles/2016-skoda-octavia-rs-162tsi-ne-automatic-sedan,"Hail damage visible.
Corrosion visible Spot on roof
Other Warning light ON"
2013,RENAULT,Megane,COUPE-CAB Dynamique,Convertible,CVT,Petrol,190239,4,VF1EZ1P0TD0677527,1AN3KG,27-02-2026,4,2,White,Black,Yes,No,Yes,Yes,Yes,VIC,https://www.grays.com/lot/0001-21063114/motor-vehicles-motor-cycles/2013-renault-megane-coupe-cab-dynamique-cvt-convertible,"Dents or marks on body consistent with age and kilometres.
Medium Scratch on Around vehicle
Windscreen Chipped or Cracked."
2016,RENAULT,Kangoo,Van,Van,Automatic,Petrol,186718,2,VF1FW1UBAG0734303,No plates,Unregistered,4,1.6,White,Black,Yes,No,Yes,Partial,Yes,VIC,https://www.grays.com/lot/0001-21063237/motor-vehicles-motor-cycles/2016-renault-kangoo-automatic-van,"Seat Torn Drivers
Door Handle Not Working or Broken.
Medium Scratch on Around vehicle
Engine idling rough
Dents or marks on body consistent with age and kilometres."
2012,FORD,Territory,TS SZ,Wagon,Automatic,Diesel,137505,7,6FPAAAJGATCR65356,YXO764,17-02-2026,6,2.7,Dark Blue,Black,Yes,Yes,No,No,Yes,VIC,https://www.grays.com/lot/0001-21063276/motor-vehicles-motor-cycles/2012-ford-territory-ts-sz-turbo-diesel-automatic-7-seats-wagon,"Carpet worn in places.
Hood Lining Sagging
Controls inoperable Front and rear passenger window controls
Dents or marks on body consistent with age and kilometres.
Medium Scratch on Around vehicle"
,BENZ,Ml320cdi,SUV,,Automatic,Diesel,134504,5,WDC1641222A479860,2DC6DJ,Unregistered,6,3,Black,Black,Yes,No,No,No,Yes,VIC,https://www.grays.com/lot/0001-21063284/motor-vehicles-motor-cycles/mercedes-benz-ml320cdi-automatic-suv,"Seat Torn Drivers
Dents or marks on body consistent with age and kilometres.
Large Scratch on Left rear quarter and passenger door
Medium Dent on Around vehicle"
2011,NISSAN,X,trail .,,Automatic,Petrol,311325,5,JN1TBAT31A001955,1AM3IF,Unregistered,4,2,Silver,Black Leather,Yes,No,No,No,Yes,VIC,https://www.grays.com/lot/0001-21063301/motor-vehicles-motor-cycles/2011-nissan-x-trail-automatic,"Dents or marks on body consistent with age and kilometres.
Engine light ON
Airbag light ON"
,AMAROK,Tdi400,TRENDLINE 2H,Dual Cab,Manual,Diesel,430029,5,WV1ZZZ2HZDA034380,1BA1RX,30-04-2026,4,2,Grey,Grey,Yes,Yes,Yes,Partial,Yes,VIC,https://www.grays.com/lot/0001-21063308/motor-vehicles-motor-cycles/volkswagen-amarok-tdi400-trendline-2h-turbo-diesel-manual-dual-cab,"Seat Torn Drivers
Carpet worn in places.
Damaged Rh fog light
Medium Scratch on Around vehicle
Paint peeling Around vehicle
Corrosion visible Around vehicle
Windscreen Chipped or Cracked."
,ASTRA,Cd,AH,Hatchback,Automatic,Petrol,188393,5,W0L0AHL4885134867,No plates,Unregistered,4,1.8,Red,Black,Yes,Yes,Yes,Yes,Yes,VIC,https://www.grays.com/lot/0001-21063310/motor-vehicles-motor-cycles/holden-astra-cd-ah-automatic-hatchback,"Dents or marks on body consistent with age and kilometres.
Large Scuff on Passenger side doors"
2017,SUBARU,Impreza,2.0i PREMIUM G5,Hatchback,CVT,Petrol,157575,5,JF1GT7KL5HG004360,AMB220,28-03-2026,4,2,Grey,Black,Yes,Yes,Yes,Partial,Yes,VIC,https://www.grays.com/lot/0001-21063316/motor-vehicles-motor-cycles/2017-subaru-impreza-2-0i-premium-g5-cvt-hatchback,"Dents or marks on body consistent with age and kilometres.
Paint fading Roof"
,BENZ,Vito,120 CDI Crew X Long Van,Van,Automatic,Diesel,227249,5,WDF63960523539375,1YW2PI,24-10-2026,6,3,Black,Grey,Yes,No,No,No,Yes,VIC,https://www.grays.com/lot/0001-21063318/motor-vehicles-motor-cycles/mercedes-benz-vito-120-cdi-crew-x-long-turbo-diesel-automatic-van,"Windscreen Chipped or Cracked.
Dents or marks on body consistent with age and kilometres.
Paint fading Around vehicle
Medium Scratch on various panels
Dash Torn or Cracked"
,BENZ,Valente,,People Mover,Automatic,Diesel,243669,8,WDF63970323748773,ZGC588,28-02-2026,4,2.1,Silver,Black,Yes,No,Yes,Partial,Yes,VIC,https://www.grays.com/lot/0001-21063334/motor-vehicles-motor-cycles/mercedes-benz-valente-turbo-diesel-automatic-8-seats-people-mover,"Medium Scuff on Around vehicle
Dents or marks on body consistent with age and kilometres.
Rear bumper Cracked bumper.
Large Dent on Boot door
Front Seat Stains Both"
2010,AUDI,A5,3.0 TDI Quattro 8T,Hatchback,Automatic,Diesel,235218,4,WAUZZZ8T2AA072679,CXO152,02-04-2026,6,3,White,Black Leather,Yes,No,Yes,Yes,Yes,VIC,https://www.grays.com/lot/0001-21063346/motor-vehicles-motor-cycles/2010-audi-a5-3-0-tdi-quattro-8t-turbo-diesel-automatic-hatchback,"Parking Sensors Not Working
Dents or marks on body consistent with age and kilometres."
2017,TOYOTA,Camry,ALTISE HYBRID AVV50R,Sedan,CVT,Hybrid,148861,5,6T1BD3FK50X158543,No plates,Unregistered,4,2.5,White,Grey,Yes,No,Yes,Yes,Yes,VIC,https://www.grays.com/lot/0001-21063347/motor-vehicles-motor-cycles/2017-toyota-camry-altise-hybrid-avv50r-cvt-sedan,"Windscreen Chipped or Cracked.
Dents or marks on body consistent with age and kilometres."
2016,SUBARU,Wrx,Premium V1,Sedan,CVT,Petrol,198625,5,JF1VAGK85HG015338,1IK3LZ,27-03-2026,4,2,Blue,Black Leather,Yes,Yes,Yes,Partial,Yes,VIC,https://www.grays.com/lot/0001-21063348/motor-vehicles-motor-cycles/2016-subaru-wrx-premium-v1-cvt-sedan,"Dents or marks on body consistent with age and kilometres.
Medium Dent on Driver side back door and Passenger side door
Medium Scratch on various panels
Paint fading on various panels"
2024,MG,Zs,EXCITE,Wagon,Automatic,Petrol,12592,5,LSJW74U91RZ167142,2ED7LY,16-05-2026,4,1.5,White,Black Leather,Yes,No,No,Yes,Yes,VIC,https://www.grays.com/lot/0001-21063349/motor-vehicles-motor-cycles/2024-mg-zs-excite-automatic-rwc-issued-14-02-2026-wovr-inspected,Dents or marks on body consistent with age and kilometres.
2023,VOLKSWAGEN,Tiguan,110TSI Life 5NA,Wagon,Automatic,Petrol,43362,5,WVGZZZ5N6PW052936,2DO1PL,08-04-2026,4,1.4,Silver,Grey,Yes,Yes,Yes,Yes,Yes,VIC,https://www.grays.com/lot/0001-21063350/motor-vehicles-motor-cycles/2023-volkswagen-tiguan-110tsi-life-5na-automatic-wagon,Medium Scratch on Around vehicle
2023,HONDA,Hr-v,Vi X RV,Wagon,CVT,Petrol,2950,4,JHMRV3800NS203904,DVO445,12-06-2026,4,1.5,White,Black,Yes,No,Yes,No,Yes,VIC,https://www.grays.com/lot/0001-21063351/motor-vehicles-motor-cycles/2023-honda-hr-v-vi-x-rv-cvt-wagon,"Medium Scratch on Left rear quarter
Medium Scuff on Drivers mirror
Dents or marks on body consistent with age and kilometres."
2013,HOLDEN,Colorado,4X2 LTZ RG,Dual Cab,Automatic,Diesel,252299,5,MMU148LK0EH613563,1GY4BN,19-04-2026,4,2.8,Grey,Grey,Yes,Yes,Yes,Partial,Yes,VIC,https://www.grays.com/lot/0001-21063352/motor-vehicles-motor-cycles/2013-holden-colorado-4x2-ltz-rg-turbo-diesel-automatic-dual-cab,"Medium Scratch on Around vehicle
Windscreen Chipped or Cracked."
2006,TOYOTA,Landcruiser,Prado GXL GRJ120R,Wagon,Automatic,Petrol,366013,8,JTEBU29J905055386,No plates,Unregistered,6,4,Grey,Grey,Yes,No,Yes,Partial,Yes,VIC,https://www.grays.com/lot/0001-21063353/motor-vehicles-motor-cycles/2006-toyota-landcruiser-prado-gxl-grj120r-automatic-8-seats-wagon,"Engine light ON
Large Scuff on Around vehicle
Dents or marks on body consistent with age and kilometres."
2006,SUBARU,Impreza,2.0i G2,Sedan,Manual,Petrol,254012,5,JF1GD9KJ37G064973,UMB333,14-11-2026,4,2,Silver,Grey,Yes,Yes,Yes,Partial,Yes,VIC,https://www.grays.com/lot/0001-21063355/motor-vehicles-motor-cycles/2006-subaru-impreza-2-0i-g2-manual-sedan,"Engine light ON
Front Seat Stains Both
Paint peeling Around vehicle
Medium Scuff on Around vehicle
Medium Scratch on Around vehicle
Dents or marks on body consistent with age and kilometres."
2012,MITSUBISHI,Lancer,LX CJ,Sedan,CVT,Petrol,213536,5,JMFSTCY4ADU001856,ZKW719,13-03-2026,4,2,Grey,Black Leather,Yes,No,Yes,Partial,Yes,VIC,https://www.grays.com/lot/0001-21063356/motor-vehicles-motor-cycles/2012-mitsubishi-lancer-lx-cj-cvt-sedan,"Medium Scratch on Around vehicle
Paint peeling Spoiler
Seat Torn driver side
Dents or marks on body consistent with age and kilometres."
2010,KIA,Cerato,Si TD,Hatchback,Manual,Petrol,285988,5,KNAFT512LB5361887,YDQ760,23-02-2026,4,2,Silver,Black,Yes,No,Yes,Yes,Yes,VIC,https://www.grays.com/lot/0001-21063358/motor-vehicles-motor-cycles/2010-kia-cerato-si-td-manual-hatchback,"Engine noise observed.
Windscreen Chipped or Cracked.
Dents or marks on body consistent with age and kilometres.
Medium Dent on Bonnet
Damaged Brake light driver side
Medium Scuff on Rear bumper
Paint peeling Around vehicle"
2018,HOLDEN,Commodore,Liftback LT ZB,Hatchback,Automatic,Diesel,206306,5,W0VZM6EG5J1109317,1QM4WY,08-11-2026,4,2,White,Black,Yes,Yes,Yes,Partial,Yes,VIC,https://www.grays.com/lot/0001-21063361/motor-vehicles-motor-cycles/2018-holden-commodore-liftback-lt-zb-turbo-diesel-auto-8-speed-hatchback,"Medium Dent on Around vehicle
Windscreen Chipped or Cracked.
Dents or marks on body consistent with age and kilometres."
2006,SUBARU,Impreza,2.0i G2,Hatchback,Automatic,Petrol,171379,5,JF1GG9KR57G035764,UMB423,27-02-2026,4,2,Black,Multi,Yes,No,Yes,Yes,Yes,VIC,https://www.grays.com/lot/0001-21063362/motor-vehicles-motor-cycles/2006-subaru-impreza-2-0i-g2-automatic-hatchback,"Front Seat worn Drivers
Large Scuff on Around vehicle
Paint fading Around vehicle"
2014,NISSAN,Pathfinder,ST-L HYBRID R52,Wagon,CVT,Hybrid,100086,7,5N1CR2MM4EC689196,1ON7UZ,03-08-2026,4,2.5,Silver,Black Leather,Yes,Yes,Yes,Partial,Yes,VIC,https://www.grays.com/lot/0001-21063363/motor-vehicles-motor-cycles/2014-nissan-pathfinder-st-l-hybrid-r52-cvt-7-seats-wagon,"Medium Scratch on Front Passenger side
Dents or marks on body consistent with age and kilometres.
Front Seat worn Driver seat"
2012,BMW,X5,xDrive35i E70 Suv,,Automatic,Petrol,126069,5,WBAZV42050L493554,No plates,Unregistered,6,3,Grey,Black Leather,Yes,No,No,No,Yes,VIC,https://www.grays.com/lot/0001-21063364/motor-vehicles-motor-cycles/2012-bmw-x5-xdrive35i-e70-automatic-suv,"Dents or marks on body consistent with age and kilometres.
Dents or marks on body consistent with age and kilometres."
2015,FORD,Ranger,XL 4X2 Hi-Rider PX,Crew Cab Chassis,Automatic,Diesel,231620,5,MNAUMEF80FW415325,1EK1BP,27-04-2026,4,2.2,White,Grey,Yes,No,Yes,Partial,Yes,VIC,https://www.grays.com/lot/0001-21063365/motor-vehicles-motor-cycles/2015-ford-ranger-xl-4x2-hi-rider-px-turbo-diesel-automatic-crew-cab-chassis,"Back Seat Stains.
Windscreen Chipped or Cracked.
Front bumper Cracked bumper.
Dents or marks on body consistent with age and kilometres.
Medium Scuff on Around vehicle"
2010,SUZUKI,Swift,EZ,Hatchback,Automatic,Petrol,246633,5,JSAEZC21S00565207,1XE8DY,15-01-2027,4,1.5,White,Grey,Yes,No,Yes,Partial,Yes,VIC,https://www.grays.com/lot/0001-21063366/motor-vehicles-motor-cycles/2010-suzuki-swift-ez-automatic-hatchback,"Seat Torn Passenger seat
Front Seat Stains Both
Dents or marks on body consistent with age and kilometres.
Windscreen Chipped or Cracked.
Medium Scuff on Around vehicle"
2010,VOLKSWAGEN,Golf,GTI A6,Hatchback,Automatic,Petrol,337493,5,WVWZZZ1KZAW347575,XSF177,07-03-2026,4,2,Red,Black Leather,Yes,Yes,Yes,Partial,Yes,VIC,https://www.grays.com/lot/0001-21063367/motor-vehicles-motor-cycles/2010-volkswagen-golf-gti-a6-automatic-hatchback,"Windscreen Chipped or Cracked.
Medium Scuffs Around vehicle
Exterior Light Fault Warning light ON
Dents or marks on body consistent with age and kilometres.
Damaged Front fog light"
2016,NISSAN,Pathfinder,ST-L R52,Wagon,CVT,Petrol,153918,7,5N1AR2MM6GC672765,1KU8BJ,03-08-2026,6,3.5,Blue,Black Leather,Yes,Yes,Yes,Partial,Yes,VIC,https://www.grays.com/lot/0001-21063368/motor-vehicles-motor-cycles/2016-nissan-pathfinder-st-l-r52-cvt-7-seats-wagon,"Large Scuff on Around vehicle
Dents or marks on body consistent with age and kilometres."
2007,VOLKSWAGEN,Passat,2.0 TFSI 3C,Wagon,Automatic,Petrol,216961,5,WVWZZZ3CZ7E187531,UWD227,16-07-2026,4,2,Gold,Black,Yes,No,Yes,Partial,Yes,VIC,https://www.grays.com/lot/0001-21063369/motor-vehicles-motor-cycles/2007-volkswagen-passat-2-0-tfsi-3c-automatic-wagon,"Medium Scuff on Around vehicle
Damaged Around vehicle"
2012,MERCEDES,Benz,B-Class B200 BE W246 (WOVR-REPAIRABLE),Hatchback,Automatic,Petrol,221990,5,WDD2462432J055443,ACI438,24-03-2026,4,1.6,Silver,Black Leather,Yes,No,Yes,Partial,Yes,VIC,https://www.grays.com/lot/0001-21063370/motor-vehicles-motor-cycles/2012-mercedes-benz-b-class-b200-be-w246-auto-hatchback-wovr-repairable,"Dents or marks on body consistent with age and kilometres.
Paint fading Roof
Flat Battery. Jump start or towing required
Seat Torn drivers"
2016,MITSUBISHI,Pajero,SPORT GLS QE T,Wagon,Automatic,Diesel,194037,7,MMAGUKS10GH005840,1KD6AF,15-10-2026,4,2.4,Brown,Black Leather,Yes,Yes,Yes,Partial,Yes,VIC,https://www.grays.com/lot/0001-21063371/motor-vehicles-motor-cycles/2016-mitsubishi-pajero-sport-gls-qe-t-diesel-auto-8-speed-7-seats-wagon,"Medium Scratch on Around vehicle
Medium Dent on Around vehicle"
2010,MITSUBISHI,Outlander,LS 2WD ZH,Wagon,Manual,Petrol,284204,5,JMFXNCW5WBU000638,YAM570,02-06-2026,4,2.4,White,Black,Yes,Yes,Yes,Partial,Yes,VIC,https://www.grays.com/lot/0001-21063372/motor-vehicles-motor-cycles/2010-mitsubishi-outlander-ls-2wd-zh-manual-wagon,"Stains on seats.Seat Torn drivers
Large Dents, Scuffs and Scratches Around vehicle
Corrosion visible Around vehicle
Dents or marks on body consistent with age and kilometres."
2012,JEEP,Grand,Cherokee Laredo WK,Wagon,Automatic,Diesel,375947,5,1C4RJFEM1DC621531,ZMF052,12-02-2026,6,3,Silver,Black,Yes,Yes,Yes,Partial,Yes,VIC,https://www.grays.com/lot/0001-21063373/motor-vehicles-motor-cycles/2012-jeep-grand-cherokee-laredo-wk-turbo-diesel-automatic-wagon,"Front Seat Stains Both
Dents or marks on body consistent with age and kilometres.
Medium Scratch on Around vehicle"
2013,JEEP,Compass,Limited,Wagon,Automatic,Petrol,228516,5,1C4NJDDB7ED640941,1BZ8QE,02-03-2026,4,2.4,White,Black Leather,Yes,Yes,Yes,Partial,Yes,VIC,https://www.grays.com/lot/0001-21063375/motor-vehicles-motor-cycles/2013-jeep-compass-limited-automatic-wagon,Dents or marks on body consistent with age and kilometres.
2015,VOLKSWAGEN,Golf,Alltrack 132TSI A7,Wagon,Automatic,Petrol,150373,5,WVWZZZAUZGP510479,2CG5HZ,22-03-2026,4,1.8,Silver,Black Leather,Yes,Yes,No,Yes,Yes,VIC,https://www.grays.com/lot/0001-21063376/motor-vehicles-motor-cycles/2015-volkswagen-golf-alltrack-132tsi-a7-automatic-wagon,"Other Warning light ON
Airbag light ON
Medium Scratch on Around vehicle
Paint fading on various panels
Dents or marks on body consistent with age and kilometres."
2008,MAZDA,Cx-9,Luxury,Wagon,Automatic,Petrol,256523,7,JM0TB10A100107292,WMB786,30-03-2026,6,3.7,Blue,Tan Leather,Yes,Yes,Yes,Partial,Yes,VIC,https://www.grays.com/lot/0001-21063377/motor-vehicles-motor-cycles/2008-mazda-cx-9-luxury-automatic-7-seats-wagon,"Large Scuff on Around vehicle
Large Scratch on Around vehicle
Engine light ON
Seat Torn Both front seats
Windscreen Chipped or Cracked."
2012,HOLDEN,Cruze,CDX JH,Sedan,Automatic,Petrol,255605,5,6G1PE5E58CL624404,2DT2WI,30-04-2026,4,1.8,Black,Black Leather,Yes,No,Yes,Partial,Yes,VIC,https://www.grays.com/lot/0001-21063378/motor-vehicles-motor-cycles/2012-holden-cruze-cdx-jh-automatic-sedan,"Medium Scuff on Around vehicle
Medium Dent on Front quarter panel passenger side
Windscreen Chipped or Cracked.
Door card Worn.
Dents or marks on body consistent with age and kilometres."
2013,TOYOTA,Camry,Atara S ASV50R,Sedan,Automatic,Petrol,99347,5,6T1BF3FK20X037737,1AQ8EV,29-05-2026,4,2.5,Bronze,Grey,Yes,Yes,Yes,Yes,Yes,VIC,https://www.grays.com/lot/0001-21063379/motor-vehicles-motor-cycles/2013-toyota-camry-atara-s-asv50r-automatic-sedan,"Large Dent on Boot
Rear bumper Cracked bumper.
Dents or marks on body consistent with age and kilometres.
Medium Scratch on Around vehicle
Large Scuff on Around vehicle
Corrosion visible Around vehicle"
2012,MERCEDES,Benz,C-Class C200 CDI S204,Wagon,Automatic,Diesel,164385,5,WDD2042012F984956,ZNA860,30-06-2026,4,2.1,Grey,Black Leather,Yes,Yes,Yes,Yes,Yes,VIC,https://www.grays.com/lot/0001-21063380/motor-vehicles-motor-cycles/2012-mercedes-benz-c-class-c200-cdi-s204-turbo-diesel-automatic-wagon,Dents or marks on body consistent with age and kilometres.
2013,FORD,Kuga,AWD TREND TF,Wagon,Automatic,Diesel,115334,5,WF0AXXWPMADG23365,No plates,Unregistered,4,2,Green,Black Leather,Yes,No,Yes,Yes,Yes,VIC,https://www.grays.com/lot/0001-21063381/motor-vehicles-motor-cycles/2013-ford-kuga-awd-trend-tf-turbo-diesel-automatic-wagon,Medium Scratch on Around vehicle
2010,MAZDA,3,BL,Sedan,Manual,Diesel,251296,5,JM0BL10C100145435,No plates,Unregistered,4,2.2,White,Black,Yes,No,Yes,Yes,Yes,VIC,https://www.grays.com/lot/0001-21063382/motor-vehicles-motor-cycles/2010-mazda-3-diesel-bl-turbo-diesel-manual-sedan,"Dents or marks on body consistent with age and kilometres.
Medium Dent on Drivers door and front right fender"
2009,KIA,Rio,LX JB,Hatchback,Automatic,Petrol,174720,5,KNADH511MA6660214,No plates,Unregistered,4,1.4,Silver,Grey,Yes,No,Yes,No,Yes,VIC,https://www.grays.com/lot/0001-21063383/motor-vehicles-motor-cycles/2009-kia-rio-lx-jb-automatic-hatchback,"Large Scuffs Around vehicle
Damage to Front of Vehicle."
2015,MERCEDES,Benz,E-Class E250 W212,Sedan,Automatic,Petrol,119062,5,WDD2120362B205490,AGR446,31-12-2026,4,2,Silver,Black Leather,Yes,Yes,Yes,Partial,Yes,VIC,https://www.grays.com/lot/0001-21063384/motor-vehicles-motor-cycles/2015-mercedes-benz-e-class-e250-w212-automatic-sedan,"Large Scuff on Around vehicle
Damaged Brake light passenger side
Dents or marks on body consistent with age and kilometres."
2017,MERCEDES,Benz,CLA 200 CLA200 C117 (WOVR-REPAIRABLE),Coupe,Automatic,Petrol,77426,5,WDD1173432N625996,BOK167,Unregistered,4,1.6,White,Black Leather,Yes,No,No,No,Yes,VIC,https://www.grays.com/lot/0001-21063385/motor-vehicles-motor-cycles/2017-mercedes-benz-cla-200-cla200-c117-automatic-coupe-wovr-repairable,Dents or marks on body consistent with age and kilometres.
2005,CITROEN,C4,2.0 EXCLUSIVE,Hatchback,Automatic,Petrol,71827,5,VF7LCRFJF74293237,UDD122,28-02-2026,4,2,Silver,Black,Yes,No,Yes,Partial,Yes,VIC,https://www.grays.com/lot/0001-21063386/motor-vehicles-motor-cycles/2005-citroen-c4-2-0-exclusive-automatic-hatchback,"Door card Worn.
Paint peeling Around vehicle. Paint cracked rear bumper
Dents or marks on body consistent with age and kilometres.
Medium Scratch on various panels"
2011,VOLKSWAGEN,Amarok,TDI340 2H Dual Cab,Cab Chassis,Manual,Diesel,258655,5,WV1ZZZ2HZB8050179,YUU665,18-04-2026,4,2,White,Grey,Yes,No,Yes,Partial,Yes,VIC,https://www.grays.com/lot/0001-21063387/motor-vehicles-motor-cycles/2011-volkswagen-amarok-tdi340-2h-turbo-diesel-manual-dual-cab,"Medium Scratches, Scuffs, Corrosion Around vehicle
Dents or marks on body consistent with age and kilometres.
Large Dents Around vehicle
Seat Torn driver side
Damaged Rear Tail light"
2005,MERCEDES,Benz,ML320CDI W164,Wagon,Automatic,Diesel,237882,5,WDC1641222A034613,2EJ6NK,30-04-2026,6,3,Silver,Black Leather,Yes,No,Yes,Partial,Yes,VIC,https://www.grays.com/lot/0001-21063388/motor-vehicles-motor-cycles/2005-mercedes-benz-ml320cdi-w164-turbo-diesel-automatic-wagon,Medium Scratches Around vehicle
2018,LDV,T60,LUXE,Dual Cab,Automatic,Diesel,131765,5,LSFAM11A1JA103650,No plates,Unregistered,4,2.8,Black,Black Leather,Yes,No,No,No,Yes,VIC,https://www.grays.com/lot/0001-21063390/motor-vehicles-motor-cycles/2018-ldv-t60-luxe-turbo-diesel-automatic-dual-cab,"Traction control light ON
Medium Scratch on Around vehicle
Large Dent on Passenger side back door/tray
Large Scuff on Around vehicle
Other Warning light ON"
2008,MITSUBISHI,Lancer,VRX CJ,Sedan,Manual,Petrol,179640,5,JMFSNCY5A9U001054,No plates,Unregistered,4,2.4,Red,Black,Yes,No,No,No,Yes,VIC,https://www.grays.com/lot/0001-21063391/motor-vehicles-motor-cycles/2008-mitsubishi-lancer-vrx-cj-manual-sedan,"Traction control light ON
Paint peeling Around vehicle
Medium Scuff on Around vehicle
Front bumper Cracked bumper.
Large Dent on Front bumper/bonnet
ABS light ON"
,BENZ,Sprinter,316 CDI MWB L ROOF Van,Van,Automatic,Diesel,285301,2,WDB9066332S821889,No plates,Unregistered,4,2.1,White,Black,Yes,No,Yes,No,Yes,VIC,https://www.grays.com/lot/0001-21063392/motor-vehicles-motor-cycles/mercedes-benz-sprinter-316-cdi-mwb-l-roof-turbo-diesel-automatic-van,"Engine noise observed.
Large Scuff on Around vehicle
Large Scratch on Around vehicle
Corrosion visible Around vehicle
Medium Dent on Around vehicle
Front Seat worn driver side"
2015,NISSAN,Qashqai,TS J11,Wagon,CVT,Diesel,130244,5,SJNFDAJ11A1322634,No plates,Unregistered,4,1.6,Silver,Black,Yes,Yes,Yes,Yes,Yes,VIC,https://www.grays.com/lot/0001-21063393/motor-vehicles-motor-cycles/2015-nissan-qashqai-ts-j11-turbo-diesel-cvt-wagon,"Engine light ON
Windscreen Chipped or Cracked.
Dents or marks on body consistent with age and kilometres.
Medium Scratch on Around vehicle
Engine overheating, tow advisable."
2011,JEEP,Grand,Cherokee OVERLAND WK,Wagon,Automatic,Petrol,332536,5,1C4RJFGT6CC196780,DSN289,28-02-2026,8,5.7,Black,Black Leather,Yes,Yes,Yes,Partial,Yes,VIC,https://www.grays.com/lot/0001-21063397/motor-vehicles-motor-cycles/2011-jeep-grand-cherokee-overland-wk-automatic-wagon,"Other Warning light ON
Large Scratch on Around vehicle
Damaged Rhr tail light
Dents or marks on body consistent with age and kilometres."
2021,TOYOTA,Corolla,Hybrid Ascent Sport ZWE211R (WOVR Inspected),Sedan,CVT,Hybrid,38206,5,JTDBB3BE90J036311,No Plates,Unregistered,4,1.8,Blue,Black,Yes,No,No,No,Yes,VIC,https://www.grays.com/lot/0001-21063398/motor-vehicles-motor-cycles/2021-toyota-corolla-hybrid-ascent-sport-zwe211r-cvt-sedan-wovr-inspected,"Engine Smoke visible
Other Warning light ON
Door Mirror Broken Drivers mirror cover
Engine noise observed.
Dents or marks on body consistent with age and kilometres.
Medium Scuff on rear panel
Damaged side mirror lights painted over.
Paint fading various panels"
2005,VOLKSWAGEN,Golf,GTI A5 (WOVR - Inspected),Hatchback,Automatic,Petrol,220515,5,WVWZZZ1KZ6U006361,DYH835,23-05-2026,4,2,Black,Black Leather,Yes,No,Yes,Partial,Yes,VIC,https://www.grays.com/lot/0001-21063399/motor-vehicles-motor-cycles/2005-volkswagen-golf-gti-a5-automatic-hatchback-wovr-inspected,"Large Dent on Front left fender
Medium Scratch on Around vehicle"
2009,VOLKSWAGEN,Tiguan,147 TSI 5N,Wagon,Automatic,Petrol,130279,5,WVGZZZ5NZ9W096681,No Plates,Unregistered,4,2,Black,Black Leather,Yes,No,No,Yes,Yes,VIC,https://www.grays.com/lot/0001-21063400/motor-vehicles-motor-cycles/2009-volkswagen-tiguan-147-tsi-5n-automatic-wagon,"Engine light ON
Dents or marks on body consistent with age and kilometres."
